,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,date,year,month,day
2149,2150,Basic,12,06-08-22,11-07-23,Italy,46,Female,Tablet,1 Month,2022-06-08,2022,6,8
2150,2151,Premium,13,14-08-22,08-07-23,Spain,34,Female,Smart TV,1 Month,2022-08-14,2022,8,14
2151,2152,Basic,14,23-08-22,12-07-23,Spain,42,Male,Laptop,1 Month,2022-08-23,2022,8,23
2152,2153,Standard,13,27-08-22,09-07-23,United States,45,Male,Tablet,1 Month,2022-08-27,2022,8,27
2153,2154,Standard,12,29-08-22,10-07-23,Canada,30,Male,Smart TV,1 Month,2022-08-29,2022,8,29
2154,2155,Basic,12,01-09-22,09-07-23,United States,44,Male,Smartphone,1 Month,2022-01-09,2022,1,9
2155,2156,Premium,10,07-09-22,13-07-23,United States,37,Male,Smart TV,1 Month,2022-07-09,2022,7,9
2156,2157,Basic,10,13-09-22,10-07-23,Canada,43,Male,Smart TV,1 Month,2022-09-13,2022,9,13
2157,2158,Standard,12,14-09-22,10-07-23,United Kingdom,46,Male,Smartphone,1 Month,2022-09-14,2022,9,14
2158,2159,Premium,11,17-09-22,12-07-23,Australia,40,Female,Tablet,1 Month,2022-09-17,2022,9,17
2159,2160,Basic,11,23-09-22,12-07-23,Germany,45,Female,Smartphone,1 Month,2022-09-23,2022,9,23
2160,2161,Premium,10,27-09-22,09-07-23,France,48,Female,Smartphone,1 Month,2022-09-27,2022,9,27
2161,2162,Basic,10,03-10-22,10-07-23,Brazil,43,Female,Tablet,1 Month,2022-03-10,2022,3,10
2162,2163,Standard,13,10-10-22,11-07-23,Mexico,48,Male,Smart TV,1 Month,2022-10-10,2022,10,10
2163,2164,Standard,10,12-10-22,11-07-23,Spain,32,Female,Smartphone,1 Month,2022-12-10,2022,12,10
2164,2165,Basic,12,14-10-22,08-07-23,Italy,38,Male,Laptop,1 Month,2022-10-14,2022,10,14
2165,2166,Premium,13,16-10-22,10-07-23,Spain,50,Male,Smartphone,1 Month,2022-10-16,2022,10,16
2166,2167,Basic,11,18-10-22,11-07-23,Spain,33,Female,Laptop,1 Month,2022-10-18,2022,10,18
2167,2168,Standard,14,20-10-22,10-07-23,United States,27,Male,Smart TV,1 Month,2022-10-20,2022,10,20
2168,2169,Premium,12,22-10-22,08-07-23,Canada,47,Male,Tablet,1 Month,2022-10-22,2022,10,22
2169,2170,Basic,12,25-10-22,10-07-23,United States,35,Female,Smart TV,1 Month,2022-10-25,2022,10,25
2170,2171,Basic,12,26-10-22,11-07-23,United States,41,Male,Tablet,1 Month,2022-10-26,2022,10,26
2171,2172,Basic,14,29-10-22,10-07-23,Canada,39,Female,Smart TV,1 Month,2022-10-29,2022,10,29
2172,2173,Standard,13,31-10-22,07-07-23,United Kingdom,46,Female,Smartphone,1 Month,2022-10-31,2022,10,31
2173,2174,Premium,14,04-11-22,11-07-23,Australia,33,Female,Smartphone,1 Month,2022-04-11,2022,4,11
2174,2175,Basic,11,06-11-22,10-07-23,Germany,30,Male,Laptop,1 Month,2022-06-11,2022,6,11
2175,2176,Basic,13,07-11-22,10-07-23,France,46,Male,Tablet,1 Month,2022-07-11,2022,7,11
2176,2177,Premium,15,08-11-22,09-07-23,Brazil,42,Female,Tablet,1 Month,2022-08-11,2022,8,11
2177,2178,Standard,11,09-11-22,11-07-23,Mexico,28,Female,Tablet,1 Month,2022-09-11,2022,9,11
2178,2179,Standard,10,10-11-22,10-07-23,Spain,40,Male,Smart TV,1 Month,2022-10-11,2022,10,11
2179,2180,Basic,14,10-11-22,10-07-23,Italy,31,Female,Smart TV,1 Month,2022-10-11,2022,10,11
2180,2181,Premium,13,10-11-22,09-07-23,Spain,27,Male,Laptop,1 Month,2022-10-11,2022,10,11
2181,2182,Standard,14,09-11-22,10-07-23,Spain,45,Female,Tablet,1 Month,2022-09-11,2022,9,11
2182,2183,Basic,10,09-11-22,10-07-23,United States,49,Female,Smart TV,1 Month,2022-09-11,2022,9,11
2183,2184,Standard,12,06-11-22,11-07-23,Canada,28,Male,Tablet,1 Month,2022-06-11,2022,6,11
2184,2185,Premium,14,03-11-22,08-07-23,United States,33,Male,Smart TV,1 Month,2022-03-11,2022,3,11
2185,2186,Basic,15,27-10-22,11-07-23,United States,38,Male,Smart TV,1 Month,2022-10-27,2022,10,27
2186,2187,Premium,15,28-10-22,10-07-23,Canada,44,Male,Tablet,1 Month,2022-10-28,2022,10,28
2187,2188,Standard,15,18-10-22,10-07-23,United Kingdom,34,Female,Laptop,1 Month,2022-10-18,2022,10,18
2188,2189,Basic,15,04-10-22,09-07-23,Australia,35,Male,Laptop,1 Month,2022-04-10,2022,4,10
2189,2190,Standard,10,29-09-22,10-07-23,Germany,47,Male,Tablet,1 Month,2022-09-29,2022,9,29
2190,2191,Premium,12,29-09-22,10-07-23,France,30,Male,Smartphone,1 Month,2022-09-29,2022,9,29
2191,2192,Basic,12,23-09-22,10-07-23,Brazil,50,Female,Smart TV,1 Month,2022-09-23,2022,9,23
2192,2193,Standard,12,17-09-22,09-07-23,Mexico,32,Male,Laptop,1 Month,2022-09-17,2022,9,17
2193,2194,Premium,14,12-09-22,12-07-23,Spain,36,Female,Smart TV,1 Month,2022-12-09,2022,12,9
2194,2195,Basic,14,16-08-22,10-07-23,Italy,40,Female,Smart TV,1 Month,2022-08-16,2022,8,16
2195,2196,Premium,15,16-08-22,09-07-23,Spain,39,Male,Smartphone,1 Month,2022-08-16,2022,8,16
2196,2197,Basic,11,13-08-22,10-07-23,Spain,28,Male,Smartphone,1 Month,2022-08-13,2022,8,13
2197,2198,Standard,12,12-08-22,11-07-23,United States,29,Female,Smart TV,1 Month,2022-12-08,2022,12,8
2198,2199,Standard,14,13-08-22,09-07-23,Canada,49,Male,Tablet,1 Month,2022-08-13,2022,8,13
2199,2200,Basic,14,30-07-22,12-07-23,United States,40,Male,Laptop,1 Month,2022-07-30,2022,7,30
2200,2201,Premium,12,25-07-22,10-07-23,United States,29,Male,Laptop,1 Month,2022-07-25,2022,7,25
2201,2202,Basic,14,25-07-22,11-07-23,Canada,35,Female,Tablet,1 Month,2022-07-25,2022,7,25
2202,2203,Standard,14,26-07-22,10-07-23,United Kingdom,44,Male,Smartphone,1 Month,2022-07-26,2022,7,26
2203,2204,Premium,11,25-07-22,13-07-23,Australia,39,Male,Smart TV,1 Month,2022-07-25,2022,7,25
2204,2205,Basic,12,23-07-22,09-07-23,Germany,27,Male,Smart TV,1 Month,2022-07-23,2022,7,23
2205,2206,Premium,11,18-07-22,11-07-23,France,31,Male,Smart TV,1 Month,2022-07-18,2022,7,18
2206,2207,Basic,13,13-07-22,10-07-23,Brazil,39,Female,Laptop,1 Month,2022-07-13,2022,7,13
2207,2208,Standard,13,13-07-22,12-07-23,Mexico,44,Male,Laptop,1 Month,2022-07-13,2022,7,13
2208,2209,Standard,10,13-07-22,09-07-23,Spain,48,Female,Tablet,1 Month,2022-07-13,2022,7,13
2209,2210,Basic,11,13-07-22,11-07-23,Italy,27,Male,Smartphone,1 Month,2022-07-13,2022,7,13
2210,2211,Premium,13,13-07-22,09-07-23,Spain,27,Male,Laptop,1 Month,2022-07-13,2022,7,13
2211,2212,Basic,14,14-07-22,11-07-23,Spain,41,Male,Smart TV,1 Month,2022-07-14,2022,7,14
2212,2213,Standard,15,15-07-22,09-07-23,United States,44,Female,Tablet,1 Month,2022-07-15,2022,7,15
2213,2214,Premium,12,16-07-22,12-07-23,Canada,29,Female,Tablet,1 Month,2022-07-16,2022,7,16
2214,2215,Basic,13,18-07-22,09-07-23,United States,42,Female,Smartphone,1 Month,2022-07-18,2022,7,18
2215,2216,Premium,15,21-07-22,11-07-23,United States,45,Female,Smart TV,1 Month,2022-07-21,2022,7,21
2216,2217,Basic,11,24-07-22,09-07-23,Canada,39,Female,Tablet,1 Month,2022-07-24,2022,7,24
2217,2218,Standard,15,29-07-22,12-07-23,United Kingdom,41,Female,Tablet,1 Month,2022-07-29,2022,7,29
2218,2219,Standard,10,06-08-22,10-07-23,Australia,41,Female,Laptop,1 Month,2022-06-08,2022,6,8
2219,2220,Basic,15,11-08-22,11-07-23,Germany,41,Male,Smartphone,1 Month,2022-11-08,2022,11,8
2220,2221,Premium,14,16-08-22,09-07-23,France,47,Female,Smart TV,1 Month,2022-08-16,2022,8,16
2221,2222,Basic,10,21-08-22,13-07-23,Brazil,49,Female,Smartphone,1 Month,2022-08-21,2022,8,21
2222,2223,Standard,12,22-08-22,10-07-23,Mexico,29,Male,Laptop,1 Month,2022-08-22,2022,8,22
2223,2224,Premium,10,24-08-22,10-07-23,Spain,33,Male,Tablet,1 Month,2022-08-24,2022,8,24
2224,2225,Basic,13,02-09-22,12-07-23,Italy,45,Female,Smart TV,1 Month,2022-02-09,2022,2,9
2225,2226,Premium,13,06-09-22,13-07-23,Spain,41,Female,Laptop,1 Month,2022-06-09,2022,6,9
2226,2227,Basic,11,11-09-22,10-07-23,Spain,31,Male,Laptop,1 Month,2022-11-09,2022,11,9
2227,2228,Standard,15,16-09-22,10-07-23,United States,51,Male,Tablet,1 Month,2022-09-16,2022,9,16
2228,2229,Standard,11,22-09-22,12-07-23,Canada,43,Female,Smartphone,1 Month,2022-09-22,2022,9,22
2229,2230,Basic,12,26-09-22,12-07-23,United States,33,Female,Laptop,1 Month,2022-09-26,2022,9,26
2230,2231,Premium,10,02-10-22,09-07-23,United States,47,Female,Smartphone,1 Month,2022-02-10,2022,2,10
2231,2232,Basic,13,04-10-22,10-07-23,Canada,40,Female,Laptop,1 Month,2022-04-10,2022,4,10
2232,2233,Standard,14,09-10-22,12-07-23,United Kingdom,34,Female,Smartphone,1 Month,2022-09-10,2022,9,10
2233,2234,Premium,15,11-10-22,11-07-23,Australia,40,Male,Tablet,1 Month,2022-11-10,2022,11,10
2234,2235,Basic,15,15-10-22,09-07-23,Germany,38,Male,Laptop,1 Month,2022-10-15,2022,10,15
2235,2236,Premium,11,16-10-22,10-07-23,France,47,Male,Smart TV,1 Month,2022-10-16,2022,10,16
2236,2237,Basic,13,18-10-22,11-07-23,Brazil,29,Male,Smart TV,1 Month,2022-10-18,2022,10,18
2237,2238,Standard,14,21-10-22,10-07-23,Mexico,49,Female,Smartphone,1 Month,2022-10-21,2022,10,21
2238,2239,Standard,12,22-10-22,08-07-23,Spain,40,Male,Smart TV,1 Month,2022-10-22,2022,10,22
2239,2240,Basic,12,25-10-22,11-07-23,Italy,51,Female,Laptop,1 Month,2022-10-25,2022,10,25
2240,2241,Premium,11,29-10-22,11-07-23,Spain,51,Female,Tablet,1 Month,2022-10-29,2022,10,29
2241,2242,Basic,12,30-10-22,10-07-23,Spain,50,Female,Smart TV,1 Month,2022-10-30,2022,10,30
2242,2243,Standard,10,04-11-22,09-07-23,United States,47,Female,Laptop,1 Month,2022-04-11,2022,4,11
2243,2244,Premium,10,05-11-22,12-07-23,Canada,40,Male,Smart TV,1 Month,2022-05-11,2022,5,11
2244,2245,Basic,15,07-11-22,10-07-23,United States,35,Female,Smart TV,1 Month,2022-07-11,2022,7,11
2245,2246,Basic,15,08-11-22,10-07-23,United States,37,Female,Smart TV,1 Month,2022-08-11,2022,8,11
2246,2247,Basic,15,09-11-22,10-07-23,Canada,30,Male,Tablet,1 Month,2022-09-11,2022,9,11
2247,2248,Standard,15,10-11-22,11-07-23,United Kingdom,47,Female,Tablet,1 Month,2022-10-11,2022,10,11
2248,2249,Premium,12,11-11-22,10-07-23,Australia,35,Male,Smartphone,1 Month,2022-11-11,2022,11,11
2249,2250,Basic,14,10-11-22,11-07-23,Germany,33,Male,Tablet,1 Month,2022-10-11,2022,10,11
2250,2251,Basic,13,10-11-22,09-07-23,France,51,Female,Laptop,1 Month,2022-10-11,2022,10,11
2251,2252,Premium,12,11-11-22,11-07-23,Brazil,31,Female,Tablet,1 Month,2022-11-11,2022,11,11
2252,2253,Standard,10,07-11-22,11-07-23,Mexico,48,Female,Laptop,1 Month,2022-07-11,2022,7,11
2253,2254,Standard,11,04-11-22,11-07-23,Spain,40,Male,Laptop,1 Month,2022-04-11,2022,4,11
2254,2255,Basic,15,31-10-22,09-07-23,Italy,41,Female,Laptop,1 Month,2022-10-31,2022,10,31
2255,2256,Premium,15,29-10-22,11-07-23,Spain,41,Male,Laptop,1 Month,2022-10-29,2022,10,29
2256,2257,Standard,12,20-10-22,10-07-23,Spain,28,Female,Laptop,1 Month,2022-10-20,2022,10,20
2257,2258,Basic,13,14-10-22,11-07-23,United States,45,Female,Laptop,1 Month,2022-10-14,2022,10,14
2258,2259,Standard,11,12-10-22,10-07-23,Canada,32,Female,Laptop,1 Month,2022-12-10,2022,12,10
2259,2260,Premium,10,01-10-22,11-07-23,United States,31,Male,Tablet,1 Month,2022-01-10,2022,1,10
2260,2261,Basic,10,25-09-22,10-07-23,United States,40,Female,Tablet,1 Month,2022-09-25,2022,9,25
2261,2262,Premium,10,23-09-22,10-07-23,Canada,40,Female,Smartphone,1 Month,2022-09-23,2022,9,23
2262,2263,Standard,14,19-09-22,09-07-23,United Kingdom,50,Male,Tablet,1 Month,2022-09-19,2022,9,19
2263,2264,Basic,12,02-09-22,12-07-23,Australia,41,Male,Smartphone,1 Month,2022-02-09,2022,2,9
2264,2265,Standard,10,30-08-22,10-07-23,Germany,43,Male,Tablet,1 Month,2022-08-30,2022,8,30
2265,2266,Premium,15,16-08-22,09-07-23,France,43,Male,Tablet,1 Month,2022-08-16,2022,8,16
2266,2267,Basic,11,15-08-22,10-07-23,Brazil,36,Female,Smartphone,1 Month,2022-08-15,2022,8,15
2267,2268,Standard,15,16-08-22,11-07-23,Mexico,48,Male,Smart TV,1 Month,2022-08-16,2022,8,16
2268,2269,Premium,15,01-08-22,10-07-23,Spain,33,Female,Smartphone,1 Month,2022-01-08,2022,1,8
2269,2270,Basic,14,27-07-22,14-07-23,Italy,30,Female,Smart TV,1 Month,2022-07-27,2022,7,27
2270,2271,Premium,14,26-07-22,10-07-23,Spain,37,Female,Laptop,1 Month,2022-07-26,2022,7,26
2271,2272,Basic,13,26-07-22,11-07-23,Spain,49,Male,Smart TV,1 Month,2022-07-26,2022,7,26
2272,2273,Standard,15,27-07-22,11-07-23,United States,47,Female,Smartphone,1 Month,2022-07-27,2022,7,27
2273,2274,Standard,10,26-07-22,13-07-23,Canada,45,Female,Tablet,1 Month,2022-07-26,2022,7,26
2274,2275,Basic,11,23-07-22,09-07-23,United States,50,Male,Smart TV,1 Month,2022-07-23,2022,7,23
2275,2276,Premium,12,20-07-22,11-07-23,United States,36,Male,Smartphone,1 Month,2022-07-20,2022,7,20
2276,2277,Basic,14,14-07-22,10-07-23,Canada,37,Male,Smart TV,1 Month,2022-07-14,2022,7,14
2277,2278,Standard,15,14-07-22,12-07-23,United Kingdom,38,Female,Tablet,1 Month,2022-07-14,2022,7,14
2278,2279,Premium,10,14-07-22,10-07-23,Australia,40,Male,Smart TV,1 Month,2022-07-14,2022,7,14
2279,2280,Basic,13,13-07-22,12-07-23,Germany,38,Female,Smart TV,1 Month,2022-07-13,2022,7,13
2280,2281,Premium,14,14-07-22,10-07-23,France,46,Female,Tablet,1 Month,2022-07-14,2022,7,14
2281,2282,Basic,10,15-07-22,11-07-23,Brazil,40,Female,Smartphone,1 Month,2022-07-15,2022,7,15
2282,2283,Standard,13,16-07-22,10-07-23,Mexico,34,Male,Smart TV,1 Month,2022-07-16,2022,7,16
2283,2284,Standard,12,18-07-22,12-07-23,Spain,39,Female,Smartphone,1 Month,2022-07-18,2022,7,18
2284,2285,Basic,13,19-07-22,10-07-23,Italy,47,Male,Smartphone,1 Month,2022-07-19,2022,7,19
2285,2286,Premium,15,22-07-22,12-07-23,Spain,41,Male,Laptop,1 Month,2022-07-22,2022,7,22
2286,2287,Basic,12,27-07-22,09-07-23,Spain,47,Female,Tablet,1 Month,2022-07-27,2022,7,27
2287,2288,Standard,13,02-08-22,13-07-23,United States,50,Male,Smartphone,1 Month,2022-02-08,2022,2,8
2288,2289,Premium,10,10-08-22,10-07-23,Canada,31,Male,Tablet,1 Month,2022-10-08,2022,10,8
2289,2290,Basic,13,15-08-22,11-07-23,United States,41,Male,Smartphone,1 Month,2022-08-15,2022,8,15
2290,2291,Premium,11,18-08-22,11-07-23,United States,31,Female,Laptop,1 Month,2022-08-18,2022,8,18
2291,2292,Basic,12,20-08-22,14-07-23,Canada,41,Female,Smart TV,1 Month,2022-08-20,2022,8,20
2292,2293,Standard,12,23-08-22,11-07-23,United Kingdom,28,Male,Tablet,1 Month,2022-08-23,2022,8,23
2293,2294,Standard,14,24-08-22,10-07-23,Australia,40,Female,Smartphone,1 Month,2022-08-24,2022,8,24
2294,2295,Basic,11,30-08-22,13-07-23,Germany,34,Female,Smart TV,1 Month,2022-08-30,2022,8,30
2295,2296,Premium,10,06-09-22,13-07-23,France,37,Male,Smartphone,1 Month,2022-06-09,2022,6,9
2296,2297,Basic,13,13-09-22,10-07-23,Brazil,30,Female,Laptop,1 Month,2022-09-13,2022,9,13
2297,2298,Standard,12,18-09-22,10-07-23,Mexico,32,Male,Tablet,1 Month,2022-09-18,2022,9,18
2298,2299,Premium,14,22-09-22,12-07-23,Spain,41,Male,Smartphone,1 Month,2022-09-22,2022,9,22
2299,2300,Basic,13,28-09-22,12-07-23,Italy,42,Female,Tablet,1 Month,2022-09-28,2022,9,28
2300,2301,Premium,13,03-10-22,09-07-23,Spain,40,Male,Laptop,1 Month,2022-03-10,2022,3,10
2301,2302,Basic,11,05-10-22,10-07-23,Spain,30,Female,Smartphone,1 Month,2022-05-10,2022,5,10
2302,2303,Standard,14,09-10-22,12-07-23,United States,43,Male,Laptop,1 Month,2022-09-10,2022,9,10
2303,2304,Standard,14,15-10-22,11-07-23,Canada,31,Female,Tablet,1 Month,2022-10-15,2022,10,15
2304,2305,Basic,15,16-10-22,09-07-23,United States,45,Male,Smartphone,1 Month,2022-10-16,2022,10,16
2305,2306,Premium,10,18-10-22,11-07-23,United States,33,Male,Smart TV,1 Month,2022-10-18,2022,10,18
2306,2307,Basic,14,19-10-22,12-07-23,Canada,41,Male,Smartphone,1 Month,2022-10-19,2022,10,19
2307,2308,Standard,11,22-10-22,11-07-23,United Kingdom,37,Male,Smart TV,1 Month,2022-10-22,2022,10,22
2308,2309,Premium,12,23-10-22,09-07-23,Australia,40,Female,Smartphone,1 Month,2022-10-23,2022,10,23
2309,2310,Basic,10,29-10-22,12-07-23,Germany,36,Male,Tablet,1 Month,2022-10-29,2022,10,29
2310,2311,Premium,14,30-10-22,11-07-23,France,28,Male,Smart TV,1 Month,2022-10-30,2022,10,30
2311,2312,Basic,12,03-11-22,11-07-23,Brazil,38,Male,Smartphone,1 Month,2022-03-11,2022,3,11
2312,2313,Standard,11,04-11-22,09-07-23,Mexico,36,Female,Tablet,1 Month,2022-04-11,2022,4,11
2313,2314,Standard,12,05-11-22,12-07-23,Spain,47,Female,Smart TV,1 Month,2022-05-11,2022,5,11
2314,2315,Basic,12,07-11-22,10-07-23,Italy,35,Female,Laptop,1 Month,2022-07-11,2022,7,11
2315,2316,Premium,14,09-11-22,11-07-23,Spain,29,Female,Tablet,1 Month,2022-09-11,2022,9,11
2316,2317,Basic,14,10-11-22,10-07-23,Spain,49,Female,Smart TV,1 Month,2022-10-11,2022,10,11
2317,2318,Standard,11,11-11-22,12-07-23,United States,34,Male,Smart TV,1 Month,2022-11-11,2022,11,11
2318,2319,Premium,13,11-11-22,11-07-23,Canada,37,Male,Smart TV,1 Month,2022-11-11,2022,11,11
2319,2320,Basic,14,10-11-22,11-07-23,United States,50,Male,Smart TV,1 Month,2022-10-11,2022,10,11
2320,2321,Basic,12,11-11-22,09-07-23,United States,38,Male,Smart TV,1 Month,2022-11-11,2022,11,11
2321,2322,Basic,15,12-11-22,11-07-23,Canada,37,Female,Smart TV,1 Month,2022-12-11,2022,12,11
2322,2323,Standard,12,07-11-22,11-07-23,United Kingdom,34,Male,Laptop,1 Month,2022-07-11,2022,7,11
2323,2324,Premium,13,04-11-22,11-07-23,Australia,30,Male,Smart TV,1 Month,2022-04-11,2022,4,11
2324,2325,Basic,13,03-11-22,11-07-23,Germany,35,Male,Laptop,1 Month,2022-03-11,2022,3,11
2325,2326,Basic,12,01-11-22,11-07-23,France,39,Male,Tablet,1 Month,2022-01-11,2022,1,11
2326,2327,Premium,10,29-10-22,11-07-23,Brazil,47,Female,Tablet,1 Month,2022-10-29,2022,10,29
2327,2328,Standard,13,26-10-22,11-07-23,Mexico,40,Female,Laptop,1 Month,2022-10-26,2022,10,26
2328,2329,Standard,12,25-10-22,10-07-23,Spain,33,Male,Smart TV,1 Month,2022-10-25,2022,10,25
2329,2330,Basic,12,22-10-22,13-07-23,Italy,32,Female,Smartphone,1 Month,2022-10-22,2022,10,22
2330,2331,Premium,13,16-10-22,10-07-23,Spain,32,Male,Smart TV,1 Month,2022-10-16,2022,10,16
2331,2332,Standard,10,15-10-22,10-07-23,Spain,30,Female,Smart TV,1 Month,2022-10-15,2022,10,15
2332,2333,Basic,12,19-09-22,11-07-23,United States,49,Male,Tablet,1 Month,2022-09-19,2022,9,19
2333,2334,Standard,13,16-09-22,12-07-23,Canada,39,Female,Smartphone,1 Month,2022-09-16,2022,9,16
2334,2335,Premium,15,08-09-22,10-07-23,United States,45,Male,Laptop,1 Month,2022-08-09,2022,8,9
2335,2336,Basic,14,21-08-22,12-07-23,United States,43,Male,Smartphone,1 Month,2022-08-21,2022,8,21
2336,2337,Premium,10,20-08-22,10-07-23,Canada,41,Male,Smartphone,1 Month,2022-08-20,2022,8,20
2337,2338,Standard,10,10-08-22,11-07-23,United Kingdom,38,Female,Tablet,1 Month,2022-10-08,2022,10,8
2338,2339,Basic,13,31-07-22,11-07-23,Australia,34,Female,Smartphone,1 Month,2022-07-31,2022,7,31
2339,2340,Standard,15,30-07-22,14-07-23,Germany,38,Male,Laptop,1 Month,2022-07-30,2022,7,30
2340,2341,Premium,11,31-07-22,10-07-23,France,48,Male,Tablet,1 Month,2022-07-31,2022,7,31
2341,2342,Basic,11,30-07-22,12-07-23,Brazil,38,Female,Smart TV,1 Month,2022-07-30,2022,7,30
2342,2343,Standard,10,30-07-22,11-07-23,Mexico,34,Female,Laptop,1 Month,2022-07-30,2022,7,30
2343,2344,Premium,10,27-07-22,13-07-23,Spain,44,Female,Tablet,1 Month,2022-07-27,2022,7,27
2344,2345,Basic,11,21-07-22,10-07-23,Italy,39,Male,Smartphone,1 Month,2022-07-21,2022,7,21
2345,2346,Premium,10,20-07-22,12-07-23,Spain,43,Female,Smartphone,1 Month,2022-07-20,2022,7,20
2346,2347,Basic,13,16-07-22,10-07-23,Spain,49,Female,Smart TV,1 Month,2022-07-16,2022,7,16
2347,2348,Standard,10,16-07-22,12-07-23,United States,48,Female,Smart TV,1 Month,2022-07-16,2022,7,16
2348,2349,Standard,11,14-07-22,11-07-23,Canada,47,Female,Tablet,1 Month,2022-07-14,2022,7,14
2349,2350,Basic,12,14-07-22,13-07-23,United States,27,Female,Laptop,1 Month,2022-07-14,2022,7,14
2350,2351,Premium,14,15-07-22,10-07-23,United States,40,Female,Smartphone,1 Month,2022-07-15,2022,7,15
2351,2352,Basic,11,16-07-22,12-07-23,Canada,43,Female,Smart TV,1 Month,2022-07-16,2022,7,16
2352,2353,Standard,15,18-07-22,10-07-23,United Kingdom,30,Female,Laptop,1 Month,2022-07-18,2022,7,18
2353,2354,Premium,13,19-07-22,13-07-23,Australia,43,Female,Smart TV,1 Month,2022-07-19,2022,7,19
2354,2355,Basic,13,22-07-22,10-07-23,Germany,49,Male,Laptop,1 Month,2022-07-22,2022,7,22
2355,2356,Premium,13,25-07-22,12-07-23,France,47,Male,Smartphone,1 Month,2022-07-25,2022,7,25
2356,2357,Basic,13,26-07-22,11-07-23,Brazil,33,Male,Smartphone,1 Month,2022-07-26,2022,7,26
2357,2358,Standard,15,04-08-22,14-07-23,Mexico,48,Female,Smartphone,1 Month,2022-04-08,2022,4,8
2358,2359,Standard,13,12-08-22,11-07-23,Spain,31,Male,Laptop,1 Month,2022-12-08,2022,12,8
2359,2360,Basic,13,14-08-22,11-07-23,Italy,30,Male,Tablet,1 Month,2022-08-14,2022,8,14
2360,2361,Premium,14,16-08-22,13-07-23,Spain,34,Female,Smartphone,1 Month,2022-08-16,2022,8,16
2361,2362,Basic,12,17-08-22,14-07-23,Spain,37,Male,Smartphone,1 Month,2022-08-17,2022,8,17
2362,2363,Standard,11,22-08-22,11-07-23,United States,44,Female,Smart TV,1 Month,2022-08-22,2022,8,22
2363,2364,Premium,13,26-08-22,11-07-23,Canada,28,Female,Smart TV,1 Month,2022-08-26,2022,8,26
2364,2365,Basic,11,06-09-22,13-07-23,United States,47,Male,Smartphone,1 Month,2022-06-09,2022,6,9
2365,2366,Premium,11,09-09-22,13-07-23,United States,43,Male,Smart TV,1 Month,2022-09-09,2022,9,9
2366,2367,Basic,12,17-09-22,10-07-23,Canada,51,Male,Tablet,1 Month,2022-09-17,2022,9,17
2367,2368,Standard,14,19-09-22,11-07-23,United Kingdom,50,Male,Laptop,1 Month,2022-09-19,2022,9,19
2368,2369,Standard,11,24-09-22,13-07-23,Australia,40,Female,Smartphone,1 Month,2022-09-24,2022,9,24
2369,2370,Basic,11,29-09-22,12-07-23,Germany,31,Female,Laptop,1 Month,2022-09-29,2022,9,29
2370,2371,Premium,15,03-10-22,10-07-23,France,29,Female,Smartphone,1 Month,2022-03-10,2022,3,10
2371,2372,Basic,15,07-10-22,10-07-23,Brazil,38,Female,Tablet,1 Month,2022-07-10,2022,7,10
2372,2373,Standard,14,14-10-22,13-07-23,Mexico,47,Male,Tablet,1 Month,2022-10-14,2022,10,14
2373,2374,Premium,15,16-10-22,12-07-23,Spain,30,Male,Tablet,1 Month,2022-10-16,2022,10,16
2374,2375,Basic,13,18-10-22,10-07-23,Italy,42,Male,Laptop,1 Month,2022-10-18,2022,10,18
2375,2376,Premium,12,19-10-22,12-07-23,Spain,49,Male,Smart TV,1 Month,2022-10-19,2022,10,19
2376,2377,Basic,14,20-10-22,12-07-23,Spain,50,Female,Tablet,1 Month,2022-10-20,2022,10,20
2377,2378,Standard,11,22-10-22,11-07-23,United States,51,Male,Smart TV,1 Month,2022-10-22,2022,10,22
2378,2379,Standard,11,25-10-22,09-07-23,Canada,47,Male,Smartphone,1 Month,2022-10-25,2022,10,25
2379,2380,Basic,13,27-10-22,12-07-23,United States,36,Female,Smartphone,1 Month,2022-10-27,2022,10,27
2380,2381,Premium,12,30-10-22,11-07-23,United States,30,Female,Laptop,1 Month,2022-10-30,2022,10,30
